index,Order ID,Date,Status,Fulfilment,Sales Channel,Service-level,Category,Size,Courier Status,Qty,Currency,Amount,City,State,Postal-Code,Country,B2B,fulfilled-by
144,406-9021273-9221106,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,690.0,GUWAHATI,ASSAM,781026,IN,False,Easy Ship
145,404-5381335-4577925,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,574.0,MYSORE,KARNATAKA,570008,IN,False,Easy Ship
146,171-0131752-2560336,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1399.0,BARABANKI,UTTAR PRADESH,225001,IN,False,Easy Ship
147,407-4235449-1353916,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,999.0,AMILA,UTTAR PRADESH,275301,IN,False,Easy Ship
148,171-8061614-5688327,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,999.0,VIJAYAWADA,ANDHRA PRADESH,520010,IN,False,Easy Ship
149,407-8248783-4261958,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,487.0,RAWAN AMBUJA CEMENT PLANT,CHHATTISGARH,493331,IN,False,Easy Ship
150,404-6513062-3876305,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,376.0,TIRUCHIRAPPALLI,TAMIL NADU,620018,IN,False,Easy Ship
151,406-7779874-9136347,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1115.0,HERBERTPUR,UTTARAKHAND,248142,IN,False,Easy Ship
152,406-9638549-1733961,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,517.0,BENGALURU,KARNATAKA,560048,IN,False,Easy Ship
153,407-8801185-0134713,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1126.0,bangalore,KARNATAKA,560001,IN,False,Easy Ship
154,171-3625443-6505905,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,725.0,KALAMASSERY,KERALA,682021,IN,False,Easy Ship
155,402-8078642-8565124,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,INR,623.2403721475794,Puri-2,ODISHA,752002,IN,False,Easy Ship
156,402-2820441-9623566,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,721.0,TIKABALI,ODISHA,762010,IN,False,Easy Ship
157,171-4312987-5366767,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,666.0,BIHARSHARIF,BIHAR,803115,IN,False,Easy Ship
158,403-5189998-9343503,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,496.0,HYDERABAD,TELANGANA,500075,IN,False,Easy Ship
159,407-9863928-5979501,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,353.0,PARAVUR,KERALA,683513,IN,False,Easy Ship
160,171-4644162-9093116,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399.0,BASTI,UTTAR PRADESH,272001,IN,False,Easy Ship
161,406-0974406-3179521,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,6XL,Shipped,1,INR,458.0,WALAJAPET,TAMIL NADU,632513,IN,False,Easy Ship
162,402-0048138-1845122,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1115.0,Dimapur,NAGALAND,797112,IN,False,Easy Ship
163,407-6283946-7749133,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,845.0,Bengaluru,KARNATAKA,560029,IN,False,Easy Ship
164,407-0542879-1795554,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399.0,Mahendragarh,HARYANA,123027,IN,False,Easy Ship
165,406-0218328-1773963,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,Shirt,6XL,Cancelled,0,INR,623.2403721475794,WALAJAPET,TAMIL NADU,632513,IN,False,Easy Ship
166,407-3742007-3242711,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,517.0,HYDERABAD,TELANGANA,500086,IN,False,Easy Ship
167,407-3742007-3242711,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,517.0,HYDERABAD,TELANGANA,500086,IN,False,Easy Ship
168,405-3067317-3360344,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,599.0,GREATER NOIDA,UTTAR PRADESH,201306,IN,False,Easy Ship
169,406-5648244-8317954,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,487.0,New Delhi,DELHI,110019,IN,False,Easy Ship
170,171-3460653-0171519,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,487.0,GURUGRAM,HARYANA,122002,IN,False,Easy Ship
171,404-5337874-2284337,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,568.0,BENGALURU,KARNATAKA,560040,IN,False,Easy Ship
172,405-2660443-4165145,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,399.0,BENGALURU,KARNATAKA,560022,IN,False,Easy Ship
173,402-3329522-2367566,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,295.0,MUMBAI,MAHARASHTRA,400069,IN,False,Easy Ship
174,406-3078054-1755513,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,484.0,BIJNOR,UTTAR PRADESH,246722,IN,False,Easy Ship
175,171-4647176-6456305,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,626.0,MUMBAI,MAHARASHTRA,400078,IN,False,Easy Ship
176,408-5011528-8276347,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,563.0,ALLAHABAD,UTTAR PRADESH,211001,IN,False,Easy Ship
177,407-4097885-3129958,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,387.0,VASAI VIRAR,MAHARASHTRA,401202,IN,False,Easy Ship
178,171-1224053-5752314,2022-04-30,Cancelled,Merchant,Amazon.in,Standard,Trousers,L,On the Way,0,INR,463.81,BENGALURU,KARNATAKA,560087,IN,False,Easy Ship
179,406-2849582-6531553,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,512.0,BIJNOR,UTTAR PRADESH,246701,IN,False,Easy Ship
180,407-5875767-6399551,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1112.0,HYDERABAD,TELANGANA,500085,IN,False,Easy Ship
181,171-6336729-6763536,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,626.0,BENGALURU,KARNATAKA,560037,IN,False,Easy Ship
182,404-3907920-5281963,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376.0,HYDERABAD,TELANGANA,500090,IN,False,Easy Ship
183,408-7310428-6047538,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,859.0,BENGALURU,KARNATAKA,560075,IN,False,Easy Ship
184,403-2608092-6065935,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597.0,MANGALURU,KARNATAKA,575001,IN,False,Easy Ship
185,404-9760385-9109154,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,329.0,HYDERABAD,TELANGANA,500034,IN,False,Easy Ship
186,405-0732969-3941948,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,583.0,NEW TOWN,WEST BENGAL,700059,IN,False,Easy Ship
187,402-2720308-2560327,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,665.0,MUMBAI,MAHARASHTRA,400016,IN,False,Easy Ship
188,402-0589123-6183541,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,582.0,MUMBAI,MAHARASHTRA,400016,IN,False,Easy Ship
189,408-3874942-9917143,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1126.0,SAMBHAL,UTTAR PRADESH,244302,IN,False,Easy Ship
190,402-1706149-0949104,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,6XL,Shipped,1,INR,534.0,NAGPUR,MAHARASHTRA,441002,IN,False,Easy Ship
191,407-1672316-3245939,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,319.0,ELAVANASURKOTTAI,TAMIL NADU,607202,IN,False,Easy Ship
192,405-1832646-7988329,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,368.0,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410,IN,False,Easy Ship
193,408-9692204-9817146,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,597.0,KALYAN,MAHARASHTRA,421306,IN,False,Easy Ship
194,402-9339129-6219537,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Unshipped,1,INR,654.0,MYSURU,KARNATAKA,570016,IN,False,Easy Ship
195,405-3036350-8089120,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,795.0,ANKLESHWR,Gujarat,393002,IN,False,Easy Ship
196,404-6680046-0839536,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,744.0,Chennai,TAMIL NADU,600117,IN,False,Easy Ship
197,406-2966654-4672325,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,4XL,Shipped,1,INR,692.0,Greater Noida West,UTTAR PRADESH,201009,IN,False,Easy Ship
198,403-4845285-4565113,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,563.0,JAMMU,JAMMU & KASHMIR,180007,IN,False,Easy Ship
199,171-4496851-5319548,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,545.0,BENGALURU,KARNATAKA,560085,IN,False,Easy Ship
200,408-3416118-1167564,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,999.0,ITANAGAR,ARUNACHAL PRADESH,791113,IN,False,Easy Ship
6,408-5748499-6859555,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,653.0,CHANDIGARH,CHANDIGARH,160036,IN,False,Easy Ship
7,406-7807733-3785945,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399.0,HYDERABAD,TELANGANA,500032,IN,False,Easy Ship
8,407-5443024-5233168,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Cancelled,0,INR,623.2403721475794,HYDERABAD,TELANGANA,500008,IN,False,Easy Ship
9,402-4393761-0311520,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,363.0,Chennai,TAMIL NADU,600041,IN,False,Easy Ship
10,407-5633625-6970741,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,685.0,CHENNAI,TAMIL NADU,600073,IN,False,Easy Ship
11,171-4638481-6326716,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,364.0,NOIDA,UTTAR PRADESH,201303,IN,False,Easy Ship
12,405-5513694-8146768,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,399.0,Amravati.,MAHARASHTRA,444606,IN,False,Easy Ship
13,408-7955685-3083534,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,657.0,MUMBAI,MAHARASHTRA,400053,IN,False,Easy Ship
208,171-1068229-1581965,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,449.0,BIDHAN NAGAR,WEST BENGAL,700064,IN,False,Easy Ship
209,402-2105140-3584364,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,375.0,BENGALURU,KARNATAKA,560064,IN,False,Easy Ship
210,403-3561336-3563535,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,771.0,AHMEDABAD,Gujarat,380015,IN,False,Easy Ship
211,402-9532672-5385917,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399.0,TIRUCHIRAPPALLI,TAMIL NADU,620001,IN,False,Easy Ship
212,408-4547464-4180323,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,0.0,BHUBANESWAR,ODISHA,752054,IN,False,Easy Ship
213,402-2211107-5096323,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,654.0,ALIGARH,UTTAR PRADESH,202001,IN,False,Easy Ship
214,403-9412025-7537140,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,424.0,KOCHI,KERALA,682006,IN,False,Easy Ship
215,403-5456917-5571511,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XL,Cancelled,0,INR,623.2403721475794,GHAZIABAD,UTTAR PRADESH,201014,IN,False,Easy Ship
216,171-8452330-4756317,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,432.0,PUNE,MAHARASHTRA,412207,IN,False,Easy Ship
217,171-4350114-4299568,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,399.0,PUNE,MAHARASHTRA,412207,IN,False,Easy Ship
218,405-8692900-3888310,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399.0,Bangalore,KARNATAKA,560016,IN,False,Easy Ship
219,402-6750101-3923558,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,597.0,MALAPPURAM,KERALA,676517,IN,False,Easy Ship
220,403-5725327-6264327,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,463.0,NOIDA,UTTAR PRADESH,201301,IN,False,Easy Ship
221,403-5209693-1173944,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,484.0,GREATER NOIDA,UTTAR PRADESH,201308,IN,False,Easy Ship
222,403-8255889-7526765,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,635.0,PATNA,BIHAR,800023,IN,False,Easy Ship
223,407-3554912-7244363,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,685.0,SIBSAGAR,ASSAM,785674,IN,False,Easy Ship
224,407-4737202-9096304,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,725.0,GAYA,BIHAR,823001,IN,False,Easy Ship
225,171-2842936-5423534,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487.0,BENGALURU,KARNATAKA,560083,IN,False,Easy Ship
226,407-4936046-5852304,2022-04-30,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,1249.11,GURUGRAM,HARYANA,122001,IN,False,Easy Ship
227,407-4936046-5852304,2022-04-30,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,1058.93,GURUGRAM,HARYANA,122001,IN,False,Easy Ship
228,402-9580874-3525948,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,696.0,KOLLAM,KERALA,691522,IN,False,Easy Ship
229,404-7426070-1355530,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,329.0,HYDERABAD,TELANGANA,500034,IN,False,Easy Ship
230,406-4878137-1126707,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,517.0,PUNE,MAHARASHTRA,411052,IN,False,Easy Ship
231,171-3505516-3505949,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,591.0,PUNE,MAHARASHTRA,411046,IN,False,Easy Ship
232,406-6199849-7523514,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,406.0,PERALASSERI,KERALA,670622,IN,False,Easy Ship
233,406-6180074-2350757,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,684.0,BENGALURU,KARNATAKA,560102,IN,False,Easy Ship
234,406-6180074-2350757,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1115.0,BENGALURU,KARNATAKA,560102,IN,False,Easy Ship
235,406-2403215-8361103,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,999.0,BENGALURU,KARNATAKA,560102,IN,False,Easy Ship
236,404-6578109-5618751,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,295.0,BENGALURU,KARNATAKA,560100,IN,False,Easy Ship
237,407-2307966-4961113,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,442.0,UDUPI,KARNATAKA,576104,IN,False,Easy Ship
238,404-5539778-0029904,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,563.0,MARIANI,ASSAM,785634,IN,False,Easy Ship
239,171-6222676-0740318,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,435.0,NEW DELHI,DELHI,110075,IN,False,Easy Ship
240,403-2166075-2254703,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,563.0,MANGALURU,KARNATAKA,575006,IN,False,Easy Ship
241,407-5766340-7411567,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,399.0,AHMEDABAD,Gujarat,380022,IN,True,Easy Ship
242,404-0634392-1837110,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,Trousers,S,Cancelled,0,INR,623.2403721475794,KARANJA,MAHARASHTRA,444105,IN,False,Easy Ship
243,408-2759943-9849959,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1338.0,KOLKATA,WEST BENGAL,700051,IN,False,Easy Ship
244,403-5977671-8855508,2022-04-30,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1115.0,COOCH BEHAR,WEST BENGAL,736101,IN,False,Easy Ship
245,408-9321153-0591557,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399.0,BENGALURU,KARNATAKA,560029,IN,False,Easy Ship
246,404-0696150-3898703,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,499.0,PUNE,MAHARASHTRA,411037,IN,False,Easy Ship
247,406-7586136-6520337,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,791.0,DEHRADUN,UTTARAKHAND,248009,IN,False,Easy Ship
248,407-6146457-8788352,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,725.0,GAYA,BIHAR,823001,IN,False,Easy Ship
249,404-8514200-3544346,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Cancelled,0,INR,623.2403721475794,BENGALURU,KARNATAKA,560036,IN,False,Easy Ship
250,404-7452877-2137949,2022-04-30,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,INR,623.2403721475794,BENGALURU,KARNATAKA,560036,IN,False,Easy Ship
251,402-2703790-2816329,2022-04-30,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,1278.57,JHARIA KHAS,JHARKHAND,828111,IN,False,Easy Ship
252,407-1515930-8661921,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1099.0,KOLKATA,WEST BENGAL,700070,IN,False,Easy Ship
253,405-9144614-1601126,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,533.0,Secunderabad,TELANGANA,500010,IN,False,Easy Ship
254,407-0994909-4122733,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,696.0,UDAIPUR,RAJASTHAN,313001,IN,False,Easy Ship
255,402-7042386-5486768,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,363.0,COIMBATORE,TAMIL NADU,641030,IN,False,Easy Ship
256,403-7652993-1507525,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,631.0,BHUBANESWAR,ODISHA,751006,IN,False,Easy Ship
257,407-3847456-6656309,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1115.0,BHAGALPUR,BIHAR,812003,IN,False,Easy Ship
258,407-3847456-6656309,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,968.0,BHAGALPUR,BIHAR,812003,IN,False,Easy Ship
259,171-7623384-8040337,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,486.0,NAGPUR,MAHARASHTRA,440036,IN,False,Easy Ship
260,171-7623384-8040337,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,597.0,NAGPUR,MAHARASHTRA,440036,IN,False,Easy Ship
261,171-4607096-6413920,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,563.0,NAGPUR,MAHARASHTRA,440036,IN,False,Easy Ship
262,404-6783988-2006729,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597.0,CHENNAI,TAMIL NADU,600096,IN,False,Easy Ship
263,404-6975277-1927553,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,458.0,BERHAMPORE,WEST BENGAL,742103,IN,False,Easy Ship
264,402-5586272-3646748,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1065.0,Dehradun,UTTARAKHAND,248001,IN,False,Easy Ship
265,171-6655820-6440356,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,2,INR,2130.0,MUMBAI,MAHARASHTRA,400101,IN,False,Easy Ship
266,171-1584788-8864335,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1099.0,MUMBAI,MAHARASHTRA,400101,IN,False,Easy Ship
267,402-0150402-0900371,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,721.0,SEONI,MADHYA PRADESH,480661,IN,False,Easy Ship
268,408-6791822-5493964,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,968.0,Agra,UTTAR PRADESH,282002,IN,False,Easy Ship
269,405-0483874-0889137,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,563.0,LUCKNOW,UTTAR PRADESH,226029,IN,False,Easy Ship
270,407-5600921-2143569,2022-04-30,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,995.54,BENGALURU,KARNATAKA,560067,IN,False,Easy Ship
271,404-1607808-0769930,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Cancelled,0,INR,623.2403721475794,PATNA,BIHAR,800001,IN,False,Easy Ship
272,407-5124083-2725136,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,682.0,GHAZIABAD,UTTAR PRADESH,201012,IN,False,Easy Ship
273,407-4766116-5412325,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399.0,Nermand,HIMACHAL PRADESH,172023,IN,False,Easy Ship
274,402-6885004-6990731,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,626.0,CHENNAI,TAMIL NADU,600010,IN,False,Easy Ship
275,402-2207276-9869933,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1140.0,KAMAREDDY,TELANGANA,503111,IN,False,Easy Ship
276,407-9494293-9423561,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,486.0,SRINAGAR,JAMMU & KASHMIR,190015,IN,False,Easy Ship
277,171-6867266-8495534,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,597.0,BENGALURU,KARNATAKA,560042,IN,False,Easy Ship
278,408-3475592-6193128,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399.0,MUDDEBIHAL,KARNATAKA,586212,IN,False,Easy Ship
279,171-1987024-2709164,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,660.0,SANTHAMAGULURU MANDAL,ANDHRA PRADESH,523302,IN,False,Easy Ship
280,406-1522425-5387565,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,459.0,HYDERABAD,TELANGANA,500058,IN,False,Easy Ship
281,171-3270734-5045130,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,631.0,NEW DELHI,DELHI,110045,IN,False,Easy Ship
282,408-4101226-7217932,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,459.0,LUCKNOW,UTTAR PRADESH,226010,IN,False,Easy Ship
283,171-5719664-5449151,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Unshipped,1,INR,597.0,BENGALURU,KARNATAKA,560042,IN,False,Easy Ship
284,403-9400764-4029123,2022-04-30,Shipped,Amazon,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,852.0,BENGALURU,KARNATAKA,560102,IN,False,Easy Ship
285,406-8413944-2634744,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,353.0,Hyderabad,TELANGANA,500032,IN,False,Easy Ship
286,406-8271099-5133911,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,345.0,BENGALURU,KARNATAKA,562125,IN,False,Easy Ship
